Zone Identifier;Source Identifier;Company Code;Posting Date;Financial Period;GCOA Account;Local Account;Cost Center;Cognos Account;Cognos Dimension;Measure Code;Currency;Amount
"MEX";"Budget";"4502";"";"2016M01";"6101023";"60000216";"690K2C04A0";"405000";"ZM04";"BUDGET";"MXN";2057.87000
"MEX";"Budget";"4502";"";"2016M12";"6025000";"60000217";"690K2I50A0";"405000";"ZM04";"BUDGET";"MXN";1247.73000
"MEX";"Budget";"5002";"";"2016M05";"6106006";"60003152";"660k6337C0";"405301";"ZM01";"BUDGET";"MXN";15413.55000
"MEX";"Budget";"6001";"";"2016M01";"6025000";"60000217";"880OBW09A0";"405000";"ZM03";"BUDGET";"MXN";20198.89000
"MEX";"Budget";"6501";"";"2016M01";"6300000";"60000021";"580M1YH7C0";"405301";"ZM03";"BUDGET";"MXN";44759.83000
"MEX";"Budget";"6501";"";"2016M03";"6103015";"60004300";"580C1AF5C0";"405301";"ZM03";"BUDGET";"MXN";1745.39000
"MEX";"Budget";"6501";"";"2016M05";"6103003";"60001011";"580I1DV2C0";"405301";"ZM03";"BUDGET";"MXN";12735.22000
"MEX";"Budget";"6501";"";"2016M06";"6302006";"60000033";"580R14C3C0";"405301";"ZM03";"BUDGET";"MXN";18391.30000
"MEX";"Budget";"6501";"";"2016M08";"6105007";"60000925";"570415J3F0";"405300";"ZM02";"BUDGET";"MXN";4962689.47000
"MEX";"Budget";"6501";"";"2016M10";"6103005";"60001009";"580M1YB4C0";"405301";"C706";"BUDGET";"MXN";98128.63000
"MEX";"Budget";"6501";"";"2016M11";"6306000";"60003159";"580R14C1C0";"405301";"ZM03";"BUDGET";"MXN";169942.92000
"MEX";"Budget";"6502";"";"2016M12";"6302006";"60000034";"5702A338C0";"405301";"ZM02";"BUDGET";"MXN";335.62000
"MEX";"Budget";"6504";"";"2016M05";"6103008";"60001014";"570IMDJ7C0";"405301";"ZM02";"BUDGET";"MXN";9.28000
"MEX";"Budget";"6504";"";"2016M09";"6302006";"60000034";"5702M396C0";"405301";"ZM02";"BUDGET";"MXN";4079.15000
"MEX";"Budget";"6505";"";"2016M09";"6103006";"60001007";"A8093300C0";"405301";"ZM03";"BUDGET";"MXN";1665.00000
"MEX";"Budget";"7301";"";"2016M07";"6300000";"60000039";"210CRA1F90";"404001";"SM00";"BUDGET";"MXN";462.92000
"MEX";"HFM";"3009";"";"2016M02";"6201004";"60000526";"";"405600";"SM00";"ACTUAL";"MXN";-856947.00000
"MEX";"LE BBP 2016-01";"1001";"";"2016M03";;"";"";;"";"LE";"MXN";9663681.22600
"MEX";"LE BBP 2016-01";"1001";"";"2016M07";;"";"";;"";"LE";"MXN";86721.44537
"MEX";"LE BBP 2016-01";"1001";"";"2016M10";;"";"";;"";"LE";"MXN";2099214.20000
"MEX";"SAP";"1511";"";"2016M02";"6103015";"60001013";"750T1500A0";"405000";"ZM00";"ACTUAL";"MXN";584.00000
"MEX";"SAP";"1531";"";"2016M02";"6300005";"60000007";"750K9600C0";"405301";"ZM00";"ACTUAL";"MXN";2596.41000
"MEX";"SAP";"2003";"";"2016M02";"6300000";"60000025";"190N3C03A0";"405000";"ZM04";"ACTUAL";"MXN";31543.51000
"MEX";"SAP";"2007";"";"2016M02";"6025010";"60000218";"190N7D24A0";"405000";"ZM04";"ACTUAL";"MXN";5528.69000
"MEX";"SAP";"2009";"";"2016M02";"6303505";"60000046";"190N9H49A0";"405000";"ZM04";"ACTUAL";"MXN";211.50000
"MEX";"SAP";"2014";"";"2016M02";"6302006";"60000034";"190NEH49A0";"405000";"ZM04";"ACTUAL";"MXN";2449.02000
"MEX";"SAP";"3002";"";"2016M02";"6300000";"60000025";"210C270070";"403001";"SM00";"ACTUAL";"MXN";7518.04000
"MEX";"SAP";"3003";"";"2016M02";"6302000";"60000013";"210C380090";"404001";"SM00";"ACTUAL";"MXN";3250.30000
"MEX";"SAP";"3005";"";"2016M02";"6103006";"60001026";"210C5J0050";"405102";"SM00";"ACTUAL";"MXN";889.48000
"MEX";"SAP";"3005";"";"2016M02";"6302006";"60000033";"210C520350";"405102";"SM00";"ACTUAL";"MXN";3376.96000
"MEX";"SAP";"3006";"";"2016M02";"6300005";"60000009";"210C6A0690";"404001";"SM00";"ACTUAL";"MXN";10058.72000
"MEX";"SAP";"3008";"";"2016M02";"6300005";"60000011";"210C7A1090";"404001";"SM00";"ACTUAL";"MXN";6802.26000
"MEX";"SAP";"3009";"";"2016M02";"6302006";"60000033";"210C8304C0";"405301";"SM00";"ACTUAL";"MXN";544.54000
"MEX";"SAP";"3011";"";"2016M02";"6025000";"60000217";"210CA22950";"405102";"SM00";"ACTUAL";"MXN";335550.00000
"MEX";"SAP";"3011";"";"2016M02";"6300500";"60000041";"210CA20950";"405102";"SM00";"ACTUAL";"MXN";148.40000
"MEX";"SAP";"3013";"";"2016M02";"6300000";"60000039";"210CC20050";"405102";"SM00";"ACTUAL";"MXN";1741.98000
"MEX";"SAP";"3016";"";"2016M02";"6201025";"60000308";"210CF21350";"405102";"SM00";"ACTUAL";"MXN";2035.83000
"MEX";"SAP";"3017";"";"2016M02";"6300000";"60000001";"210CGA1090";"404001";"SM00";"ACTUAL";"MXN";393173.92000
"MEX";"SAP";"3018";"";"2016M02";"6300000";"60000001";"210CHA0590";"404001";"SM00";"ACTUAL";"MXN";105731.49000
"MEX";"SAP";"3019";"";"2016M02";"6300000";"60000001";"210CI20250";"405102";"SM00";"ACTUAL";"MXN";125595.86000
"MEX";"SAP";"3020";"";"2016M02";"6300500";"60000041";"210CJA0990";"404001";"SM00";"ACTUAL";"MXN";3061.70000
"MEX";"SAP";"3022";"";"2016M02";"6202000";"60003000";"210CL20050";"405102";"SM00";"ACTUAL";"MXN";61.80000
"MEX";"SAP";"3024";"";"2016M02";"6104553";"60003038";"210CNA0080";"404000";"SM00";"ACTUAL";"MXN";38571.43000
"MEX";"SAP";"3025";"";"2016M02";"6300005";"60000011";"210CO21150";"405102";"SM00";"ACTUAL";"MXN";711.25000
"MEX";"SAP";"3027";"";"2016M02";"6022000";"60000807";"210CQ309C0";"405301";"SM00";"ACTUAL";"MXN";1343.00000
"MEX";"SAP";"3028";"";"2016M02";"6201020";"60000513";"210CRA0090";"404001";"SM00";"ACTUAL";"MXN";130372.45000
"MEX";"SAP";"3029";"";"2016M02";"6300005";"60000009";"210CSA2390";"404001";"SM00";"ACTUAL";"MXN";5701.49000
"MEX";"SAP";"4502";"";"2016M02";"6103015";"60001012";"690K2E33A0";"405000";"ZM04";"ACTUAL";"MXN";19.00000
"MEX";"SAP";"6501";"";"2016M02";"6103002";"60001003";"570X1ZJ4C0";"405301";"ZM02";"ACTUAL";"MXN";270.00000
"MEX";"SAP";"6501";"";"2016M02";"6300000";"60000021";"580111J9C0";"405301";"ZM03";"ACTUAL";"MXN";4325.69000
"MEX";"SAP";"6501";"";"2016M02";"6302000";"60000013";"570X14Z1C0";"405301";"ZM02";"ACTUAL";"MXN";650.88000
"MEX";"SAP";"6501";"";"2016M02";"6303505";"60000046";"570515G8F0";"405300";"ZM02";"ACTUAL";"MXN";12523.20000
"MEX";"Budget";"1001";"";"2016M12";"6900118";"60000023";"BUVCFAZM04";"405301";"ZM04";"BUDGET";"MXN";4834702.04000
"MEX";"Budget";"1003";"";"2016M06";"6103533";"60005111";"R11303A346";"403000";"SM00";"BUDGET";"MXN";5589231.02000
"MEX";"Budget";"1003";"";"2016M12";"6103532";"60005119";"R11303A026";"403000";"SM00";"BUDGET";"MXN";1669941.71000
"MEX";"Budget";"1511";"";"2016M08";"6308512";"60001036";"750T1N00A0";"405000";"ZM00";"BUDGET";"MXN";84.87000
"MEX";"Budget";"1512";"";"2016M07";"6201026";"60003045";"710T2600C0";"405301";"SM00";"BUDGET";"MXN";564.21000
"MEX";"Budget";"1513";"";"2016M06";"6101023";"60000216";"750T3N00A0";"405000";"ZM00";"BUDGET";"MXN";77613.44000
"MEX";"Budget";"1521";"";"2016M02";"6308502";"60001033";"750T5C00A0";"405000";"ZM00";"BUDGET";"MXN";2801.00000
"MEX";"Budget";"1521";"";"2016M12";"6104024";"60004511";"750T5E00C0";"405301";"ZM00";"BUDGET";"MXN";2750.00000
"MEX";"Budget";"1532";"";"2016M04";"6020000";"60000300";"750KC600C0";"405301";"ZM00";"BUDGET";"MXN";1361.97000
"MEX";"Budget";"1562";"";"2016M03";"6304502";"60000504";"750KG600C0";"405301";"ZM00";"BUDGET";"MXN";3163.00000
"MEX";"Budget";"2001";"";"2016M02";"6106006";"60003152";"190N1337C0";"405301";"ZM04";"BUDGET";"MXN";29314.00000
"MEX";"Budget";"2001";"";"2016M05";"6300005";"60000007";"190N1B02A0";"405000";"ZM04";"BUDGET";"MXN";3154582.30000
"MEX";"Budget";"2001";"";"2016M09";"6023000";"60000306";"190N1D27A0";"405000";"ZM04";"BUDGET";"MXN";643.37000
"MEX";"Budget";"2001";"";"2016M12";"6025011";"60004204";"190N1D33A0";"405000";"ZM04";"BUDGET";"MXN";15155.47000
"MEX";"Budget";"2003";"";"2016M03";"6104050";"60004519";"190N3D23A0";"405000";"ZM04";"BUDGET";"MXN";430.78000
"MEX";"Budget";"2003";"";"2016M06";"6308501";"60001031";"190N3D23A0";"405000";"ZM04";"BUDGET";"MXN";115.00000
"MEX";"Budget";"2003";"";"2016M10";"6101023";"60000216";"190N3D24A0";"405000";"ZM04";"BUDGET";"MXN";8143.61000
"MEX";"Budget";"2005";"";"2016M01";"6101027";"60000219";"190N5G46A0";"405000";"ZM04";"BUDGET";"MXN";472.65000
"MEX";"Budget";"2005";"";"2016M03";"6103006";"60001006";"190N5C04A0";"405000";"ZM04";"BUDGET";"MXN";681.82000
"MEX";"Budget";"2005";"";"2016M05";"6103544";"60005116";"110N550A60";"403000";"SM00";"BUDGET";"MXN";24855.84000
"MEX";"Budget";"2005";"";"2016M07";"6106002";"60003121";"190N5D33A0";"405000";"ZM04";"BUDGET";"MXN";21100.59000
"MEX";"Budget";"2005";"";"2016M09";"6106005";"60003122";"190N5D11A0";"405000";"ZM04";"BUDGET";"MXN";34156.92000
"MEX";"Budget";"2005";"";"2016M11";"6106005";"60003122";"190N5D06A0";"405000";"ZM04";"BUDGET";"MXN";2429.22000
"MEX";"Budget";"2007";"";"2016M01";"6308501";"60001030";"190N7D33A0";"405000";"ZM04";"BUDGET";"MXN";13.59000
"MEX";"Budget";"2007";"";"2016M03";"6105017";"60000917";"570415N9F0";"405300";"ZM02";"BUDGET";"MXN";34025.60000
"MEX";"Budget";"2007";"";"2016M05";"6103005";"60001009";"190N7D31A0";"405000";"ZM04";"BUDGET";"MXN";25.03000
"MEX";"Budget";"2007";"";"2016M07";"6101027";"60000219";"190N7H49A0";"405000";"ZM04";"BUDGET";"MXN";934.81000
"MEX";"Budget";"2007";"";"2016M09";"6101027";"60000219";"190N7D31A0";"405000";"ZM04";"BUDGET";"MXN";29032.77000
"MEX";"Budget";"2007";"";"2016M11";"6101027";"60000219";"190N7D12A0";"405000";"ZM04";"BUDGET";"MXN";227809.65000
"MEX";"Budget";"2009";"";"2016M01";"6106005";"60003122";"190N9337C0";"405301";"ZM04";"BUDGET";"MXN";1050.00000
"MEX";"Budget";"2009";"";"2016M05";"6101023";"60000216";"190N9D33A0";"405000";"ZM04";"BUDGET";"MXN";4320.96000
"MEX";"Budget";"2009";"";"2016M09";"6025013";"60000220";"190N9D32A0";"405000";"ZM04";"BUDGET";"MXN";163.55000
"MEX";"Budget";"2011";"";"2016M01";"6101007";"60000215";"190NBC03A0";"405000";"ZM04";"BUDGET";"MXN";11317.84000
"MEX";"Budget";"2011";"";"2016M05";"6308511";"60001034";"190NBD11A0";"405000";"ZM04";"BUDGET";"MXN";2006.00000
"MEX";"Budget";"2011";"";"2016M10";"6101023";"60000216";"190NBD33A0";"405000";"ZM04";"BUDGET";"MXN";18778.13000
"MEX";"Budget";"2013";"";"2016M03";"6103544";"60005116";"110ND50A60";"403000";"SM00";"BUDGET";"MXN";105870.08000
"MEX";"Budget";"2013";"";"2016M08";"6200562";"60001400";"190NDD1640";"405101";"ZM04";"BUDGET";"MXN";227861.44000
"MEX";"Budget";"2014";"";"2016M03";"6103003";"60001011";"190NEC04A0";"405000";"ZM04";"BUDGET";"MXN";2712.11000
"MEX";"Budget";"2014";"";"2016M11";"6103005";"60001010";"190NED06A0";"405000";"ZM04";"BUDGET";"MXN";420.11000
"MEX";"Budget";"3001";"";"2016M01";"6308501";"60001030";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";2916.00000
"MEX";"Budget";"3001";"";"2016M04";"6302000";"60000013";"210C120050";"405102";"SM00";"BUDGET";"MXN";28924.31000
"MEX";"Budget";"3001";"";"2016M07";"6201004";"60000527";"210C1A00D0";"405600";"SM00";"BUDGET";"MXN";16666.67000
"MEX";"Budget";"3001";"";"2016M10";"6104706";"60005010";"210C1A0080";"404000";"SM00";"BUDGET";"MXN";211619.76000
"MEX";"Budget";"3002";"";"2016M01";"6106002";"60003121";"210C220050";"405102";"SM00";"BUDGET";"MXN";72139.72000
"MEX";"Budget";"3002";"";"2016M05";"6101023";"60000216";"210C220050";"405102";"SM00";"BUDGET";"MXN";155935.83000
"MEX";"Budget";"3002";"";"2016M08";"6302000";"60000013";"210C220050";"405102";"SM00";"BUDGET";"MXN";29624.77000
"MEX";"Budget";"3002";"";"2016M12";"6200562";"60001403";"210C220050";"405102";"SM00";"BUDGET";"MXN";1625.12000
"MEX";"Budget";"3003";"";"2016M03";"6105014";"60000919";"270C3500F0";"405300";"ZM02";"BUDGET";"MXN";18200.45000
"MEX";"Budget";"3003";"";"2016M06";"6104501";"60005011";"210C3A0080";"404000";"SM00";"BUDGET";"MXN";2734.32000
"MEX";"Budget";"3003";"";"2016M09";"6103003";"60001011";"210C3400C0";"405301";"SM00";"BUDGET";"MXN";11743.67000
"MEX";"Budget";"3003";"";"2016M12";"6103015";"60001013";"210C3300C0";"405301";"SM00";"BUDGET";"MXN";168.10000
"MEX";"Budget";"3004";"";"2016M03";"5370105";"60001045";"210C4A0090";"404001";"SM00";"BUDGET";"MXN";894.74000
"MEX";"Budget";"3004";"";"2016M05";"6300000";"60000001";"210C4300C0";"405301";"SM00";"BUDGET";"MXN";361844.90000
"MEX";"Budget";"3004";"";"2016M07";"6304504";"60000821";"210C470070";"403001";"SM00";"BUDGET";"MXN";2.30000
"MEX";"Budget";"3004";"";"2016M10";"6200562";"60001400";"210C420050";"405102";"SM00";"BUDGET";"MXN";15469.59000
"MEX";"Budget";"3004";"";"2016M12";"6303505";"60000004";"210C470070";"403001";"SM00";"BUDGET";"MXN";713.46000
"MEX";"Budget";"3005";"";"2016M03";"6025000";"60000217";"210C520050";"405102";"SM00";"BUDGET";"MXN";111507.05000
"MEX";"Budget";"3005";"";"2016M04";"6309602";"60000002";"210C580090";"404001";"SM00";"BUDGET";"MXN";16892.22000
"MEX";"Budget";"3005";"";"2016M06";"6306000";"60003159";"210C5300C0";"405301";"SM00";"BUDGET";"MXN";34803.00000
"MEX";"Budget";"3005";"";"2016M09";"5370098";"60004301";"210C5100C0";"405301";"SM00";"BUDGET";"MXN";50.30000
"MEX";"Budget";"3005";"";"2016M11";"6024004";"60000307";"210C520050";"405102";"SM00";"BUDGET";"MXN";443655.96000
"MEX";"Budget";"3006";"";"2016M01";"6302006";"60000034";"210C6300C0";"405301";"SM00";"BUDGET";"MXN";22008.89000
"MEX";"Budget";"3006";"";"2016M04";"6201015";"60000213";"210C620050";"405102";"SM00";"BUDGET";"MXN";621.75000
"MEX";"Budget";"3006";"";"2016M07";"6103006";"60001007";"210C6300C0";"405301";"SM00";"BUDGET";"MXN";1805.53000
"MEX";"Budget";"3006";"";"2016M09";"6302006";"60000033";"210C6A0090";"404001";"SM00";"BUDGET";"MXN";186857.74000
"MEX";"Budget";"3006";"";"2016M12";"6300000";"60000039";"210C680090";"404001";"SM00";"BUDGET";"MXN";166.09000
"MEX";"Budget";"3008";"";"2016M04";"6104627";"60005007";"210C7A0080";"404000";"SM00";"BUDGET";"MXN";30352.35000
"MEX";"Budget";"3008";"";"2016M08";"6200559";"60001600";"220C720050";"405102";"SM01";"BUDGET";"MXN";1268.14000
"MEX";"Budget";"3008";"";"2016M12";"6302006";"60000034";"210C770070";"403001";"SM00";"BUDGET";"MXN";1876.41000
"MEX";"Budget";"3009";"";"2016M03";"6304504";"60000821";"210C8A0090";"404001";"SM00";"BUDGET";"MXN";10493.33000
"MEX";"Budget";"3009";"";"2016M07";"5370098";"60004301";"210C8300C0";"405301";"SM00";"BUDGET";"MXN";70.32000
"MEX";"Budget";"3009";"";"2016M10";"6103005";"60001010";"210C8A0190";"404001";"SM00";"BUDGET";"MXN";1294.62000
"MEX";"Budget";"3010";"";"2016M01";"6104525";"60003035";"210C9A0080";"404000";"SM00";"BUDGET";"MXN";164392.62000
"MEX";"Budget";"3010";"";"2016M03";"6300500";"60000022";"210C9300C0";"405301";"SM00";"BUDGET";"MXN";9342.04000
"MEX";"Budget";"3010";"";"2016M06";"6105019";"60000908";"270C9500F0";"405300";"ZM02";"BUDGET";"MXN";8077.64000
"MEX";"Budget";"3010";"";"2016M09";"5310003";"41001103";"";"405500";"SM00";"BUDGET";"MXN";-740527.12000
"MEX";"Budget";"3010";"";"2016M11";"6300500";"60000022";"210C970070";"403001";"SM00";"BUDGET";"MXN";299.83000
"MEX";"Budget";"3011";"";"2016M01";"6302006";"60000034";"210CA300C0";"405301";"SM00";"BUDGET";"MXN";18421.11000
"MEX";"Budget";"3011";"";"2016M03";"6300000";"60000036";"210CAA0090";"404001";"SM00";"BUDGET";"MXN";-388.25000
"MEX";"Budget";"3011";"";"2016M05";"6105016";"60000918";"270CA500F0";"405300";"ZM02";"BUDGET";"MXN";43615.99000
"MEX";"Budget";"3011";"";"2016M07";"6005502";"60001105";"210CA300C0";"405301";"SM00";"BUDGET";"MXN";1559.28000
"MEX";"Budget";"3011";"";"2016M08";"6300500";"60000042";"210CA20050";"405102";"SM00";"BUDGET";"MXN";-164.74000
"MEX";"Budget";"3011";"";"2016M10";"6300000";"60000025";"210CAA0090";"404001";"SM00";"BUDGET";"MXN";131655.75000
"MEX";"Budget";"3011";"";"2016M12";"6105007";"60000925";"570415P6F0";"405300";"ZM02";"BUDGET";"MXN";56736.00000
"MEX";"Budget";"3012";"";"2016M03";"6104041";"60004522";"210CB300C0";"405301";"SM00";"BUDGET";"MXN";51.10000
"MEX";"Budget";"3012";"";"2016M06";"6302000";"60000013";"210CB20050";"405102";"SM00";"BUDGET";"MXN";712.62000
"MEX";"Budget";"3012";"";"2016M10";"6104538";"60000818";"210CBA0080";"404000";"SM00";"BUDGET";"MXN";56000.00000
"MEX";"Budget";"3013";"";"2016M01";"6300000";"60000040";"210CC80090";"404001";"SM00";"BUDGET";"MXN";288.24000
"MEX";"Budget";"3013";"";"2016M03";"6450000";"60004105";"210CCA0080";"404090";"SM00";"BUDGET";"MXN";194861.92000
"MEX";"Budget";"3013";"";"2016M06";"6106006";"60003152";"210CC300C0";"405301";"SM00";"BUDGET";"MXN";73164.90000
"MEX";"Budget";"3013";"";"2016M08";"6300000";"60000043";"210CCA0090";"404001";"SM00";"BUDGET";"MXN";313.01000
"MEX";"Budget";"3013";"";"2016M11";"5310003";"41001103";"";"405500";"SM00";"BUDGET";"MXN";-613541.99000
"MEX";"Budget";"3014";"";"2016M01";"6300000";"60000039";"210CD300C0";"405301";"SM00";"BUDGET";"MXN";130.34000
"MEX";"Budget";"3014";"";"2016M05";"6302001";"60003013";"210CD70070";"403001";"SM00";"BUDGET";"MXN";342.31000
"MEX";"Budget";"3014";"";"2016M10";"6104553";"60000304";"210CDA0080";"404000";"SM00";"BUDGET";"MXN";3199.57000
"MEX";"Budget";"3015";"";"2016M02";"6103015";"60004300";"210CE300C0";"405301";"SM00";"BUDGET";"MXN";-12806.23000
"MEX";"Budget";"3015";"";"2016M05";"6103015";"60004300";"210CE300C0";"405301";"SM00";"BUDGET";"MXN";-6992.42000
"MEX";"Budget";"3015";"";"2016M08";"6105019";"60000908";"270CE500F0";"405300";"ZM02";"BUDGET";"MXN";8704.36000
"MEX";"Budget";"3015";"";"2016M11";"6300000";"60000001";"210CE80090";"404001";"SM00";"BUDGET";"MXN";65727.83000
"MEX";"Budget";"3016";"";"2016M02";"6300000";"60000036";"210CF70070";"403001";"SM00";"BUDGET";"MXN";90.17000
"MEX";"Budget";"3016";"";"2016M05";"5370108";"60001046";"210CFA0090";"404001";"SM00";"BUDGET";"MXN";500.02000
"MEX";"Budget";"3016";"";"2016M07";"6300000";"60000043";"210CF20050";"405102";"SM00";"BUDGET";"MXN";2848.27000
"MEX";"Budget";"3016";"";"2016M10";"5370098";"60004301";"210CF300C0";"405301";"SM00";"BUDGET";"MXN";25.00000
"MEX";"Budget";"3016";"";"2016M12";"6300000";"60000043";"210CF300C0";"405301";"SM00";"BUDGET";"MXN";88492.39000
"MEX";"Budget";"3017";"";"2016M03";"6104627";"60005007";"210CGA0080";"404000";"SM00";"BUDGET";"MXN";1342.37000
"MEX";"Budget";"3017";"";"2016M05";"6302000";"60000013";"210CG300C0";"405301";"SM00";"BUDGET";"MXN";3556.57000
"MEX";"Budget";"3017";"";"2016M08";"6106019";"60004311";"210CG300C0";"405301";"SM00";"BUDGET";"MXN";12432.02000
"MEX";"Budget";"3017";"";"2016M10";"6309602";"60000002";"210CGA0090";"404001";"SM00";"BUDGET";"MXN";2199534.77000
"MEX";"Budget";"3018";"";"2016M01";"6203504";"60000117";"210CHA0080";"404000";"SM00";"BUDGET";"MXN";178598.75000
"MEX";"Budget";"3018";"";"2016M03";"6304500";"60003041";"210CHA0090";"404001";"SM00";"BUDGET";"MXN";3126.48000
"MEX";"Budget";"3018";"";"2016M06";"6105006";"60000906";"570415Q4F0";"405300";"ZM02";"BUDGET";"MXN";35175.00000
"MEX";"Budget";"3018";"";"2016M08";"6300005";"60000007";"210CH70070";"403001";"SM00";"BUDGET";"MXN";63402.78000
"MEX";"Budget";"3018";"";"2016M11";"6103003";"60001011";"210CH300C0";"405301";"SM00";"BUDGET";"MXN";3597.25000
"MEX";"Budget";"3019";"";"2016M01";"6300000";"60000044";"210CIA0790";"404001";"SM00";"BUDGET";"MXN";30564.39000
"MEX";"Budget";"3019";"";"2016M04";"6024000";"60000311";"210CIA0090";"404001";"SM00";"BUDGET";"MXN";40025.66000
"MEX";"Budget";"3019";"";"2016M06";"6203504";"60000117";"210CIA0080";"404000";"SM00";"BUDGET";"MXN";249573.37000
"MEX";"Budget";"3019";"";"2016M08";"6302006";"60000034";"210CI300C0";"405301";"SM00";"BUDGET";"MXN";15497.38000
"MEX";"Budget";"3019";"";"2016M11";"6105019";"60000908";"270CI500F0";"405300";"ZM02";"BUDGET";"MXN";26017.40000
"MEX";"Budget";"3020";"";"2016M02";"6103002";"60001004";"210CJA0090";"404001";"SM00";"BUDGET";"MXN";733.95000
"MEX";"Budget";"3020";"";"2016M06";"6105524";"60000633";"210CJ300C0";"405301";"SM00";"BUDGET";"MXN";1198.90000
"MEX";"Budget";"3020";"";"2016M10";"6304502";"60000504";"210CJ300C0";"405301";"SM00";"BUDGET";"MXN";4581.16000
"MEX";"Budget";"3021";"";"2016M03";"6201015";"60000213";"210CK20050";"405102";"SM00";"BUDGET";"MXN";3507.12000
"MEX";"Budget";"3021";"";"2016M08";"6304502";"60000504";"210CK300C0";"405301";"SM00";"BUDGET";"MXN";223.14000
"MEX";"Budget";"3022";"";"2016M02";"6025017";"60000226";"210CL20050";"405102";"SM00";"BUDGET";"MXN";68326.30000
"MEX";"Budget";"3022";"";"2016M06";"6103006";"60001007";"210CL300C0";"405301";"SM00";"BUDGET";"MXN";450.00000
"MEX";"Budget";"3022";"";"2016M10";"6106003";"60003164";"210CL300C0";"405301";"SM00";"BUDGET";"MXN";71151.19000
"MEX";"Budget";"3023";"";"2016M02";"6103005";"60001010";"210CM300C0";"405301";"SM00";"BUDGET";"MXN";3591.00000
"MEX";"Budget";"3023";"";"2016M05";"5310003";"41001101";"";"405500";"SM00";"BUDGET";"MXN";-15785.01000
"MEX";"Budget";"3023";"";"2016M07";"6309602";"60000002";"210CM80090";"404001";"SM00";"BUDGET";"MXN";5361.83000
"MEX";"Budget";"3023";"";"2016M11";"5370104";"60001044";"210CMA0090";"404001";"SM00";"BUDGET";"MXN";1857.31000
"MEX";"Budget";"3024";"";"2016M02";"6104510";"60000817";"210CNA0080";"404000";"SM00";"BUDGET";"MXN";1333007.16000
"MEX";"Budget";"3024";"";"2016M05";"6200555";"60000800";"210CN300C0";"405301";"SM00";"BUDGET";"MXN";2532.00000
"MEX";"Budget";"3024";"";"2016M08";"6300000";"60000021";"210CNA0090";"404001";"SM00";"BUDGET";"MXN";15529.01000
"MEX";"Budget";"3024";"";"2016M11";"6300000";"60000043";"210CN300C0";"405301";"SM00";"BUDGET";"MXN";2398.15000
"MEX";"Budget";"3025";"";"2016M03";"6200563";"60001413";"210CO20050";"405102";"SM00";"BUDGET";"MXN";1850.00000
"MEX";"Budget";"3025";"";"2016M07";"6302000";"60000013";"210CO80090";"404001";"SM00";"BUDGET";"MXN";-858.42000
"MEX";"Budget";"3025";"";"2016M11";"6304502";"60000504";"210CO20050";"405102";"SM00";"BUDGET";"MXN";5223.28000
"MEX";"Budget";"3026";"";"2016M04";"6302000";"60000013";"210CP70070";"403001";"SM00";"BUDGET";"MXN";6978.97000
"MEX";"Budget";"3026";"";"2016M10";"6020000";"60000300";"210CPA0090";"404001";"SM00";"BUDGET";"MXN";124015.42000
"MEX";"Budget";"3027";"";"2016M02";"6201008";"60000231";"210CQA0090";"404001";"SM00";"BUDGET";"MXN";47799.36000
"MEX";"Budget";"3027";"";"2016M06";"6103005";"60001009";"210CQA0090";"404001";"SM00";"BUDGET";"MXN";7319.77000
"MEX";"Budget";"3027";"";"2016M09";"6302001";"60003013";"210CQ80090";"404001";"SM00";"BUDGET";"MXN";566.26000
"MEX";"Budget";"3028";"";"2016M01";"6104538";"60000818";"210CRA0080";"404000";"SM00";"BUDGET";"MXN";2250200.00000
"MEX";"Budget";"3028";"";"2016M04";"6104721";"60005020";"210CRA0080";"404000";"SM00";"BUDGET";"MXN";12000.00000
"MEX";"Budget";"3028";"";"2016M07";"6300500";"60000022";"210CR80090";"404001";"SM00";"BUDGET";"MXN";5899.79000
"MEX";"SAP";"3029";"";"2016M02";"6302001";"60003013";"210CS311C0";"405301";"SM00";"ACTUAL";"MXN";657.00000
"MEX";"SAP";"3131";"";"2016M02";"6200559";"60001300";"GF00200C62";"405102";"SM00";"ACTUAL";"MXN";6243.72000
"MEX";"SAP";"5001";"";"2016M02";"6300000";"60000040";"660K4K06A0";"405000";"ZM01";"ACTUAL";"MXN";1029.86000
"MEX";"SAP";"6001";"";"2016M02";"6300005";"60000007";"880OBA06C0";"405301";"ZM03";"ACTUAL";"MXN";17168.88000
"MEX";"SAP";"6501";"";"2016M02";"6103005";"60001009";"580C1AI3C0";"405301";"ZM03";"ACTUAL";"MXN";122314.61000
"MEX";"SAP";"6501";"";"2016M02";"6105007";"60000925";"570415J3F0";"405300";"ZM02";"ACTUAL";"MXN";7366877.47000
"MEX";"SAP";"6501";"";"2016M02";"6300000";"60000040";"570X1AB2C0";"405301";"ZM02";"ACTUAL";"MXN";375.29000
"MEX";"SAP";"6501";"";"2016M02";"6300005";"60000010";"580M1YB6C0";"405301";"ZM03";"ACTUAL";"MXN";5454.28000
